0,1
05-28,0.0
05-29,0.0
05-30,0.0
05-31,0.0
06-01,0.0
06-02,0.012981032379011123
06-03,0.0
06-04,0.0
06-05,0.027086329830690287
06-06,0.017524664488310387
06-08,0.019280496546511577
06-09,0.0
06-10,0.0
06-11,0.0
06-12,0.0
06-13,0.0
06-15,0.0
06-16,0.022958865523217596
06-17,0.0
06-18,0.0
06-19,0.025919727220182463
06-20,0.014902901005691478
06-22,0.013888646813975144
06-23,0.016685847379733863
06-24,0.0
06-25,0.0
06-26,0.0
