0,1
05-28,0.0
05-29,0.0
05-30,0.0
05-31,0.0
06-01,0.0
06-02,0.0
06-03,0.0
06-04,0.0
06-05,0.0
06-06,0.0
06-08,0.0
06-09,0.0
06-10,0.06088144095304615
06-11,0.0
06-12,0.0
06-13,0.0
06-15,0.0
06-16,0.0
06-17,0.018270053840941828
06-18,0.0
06-19,0.0
06-20,0.02895644933242068
06-22,0.0
06-23,0.0
06-24,0.0
06-25,0.02709732718397699
06-26,0.033284690479635094
